id,name,slug,type,tier,parent_id,description,url_path,biomes,created_at,region_ids,probability_by_region
051aede3-d506-4da3-baf1-f2ffccbc6469,Highland Lynxes,highland_lynxes,carnivores,encounter,,"Hunting cats of the less extreme foothills and mountains throughout Endor, smaller than the Snow Leopard but effective hunters and fishers. Unusually for cats their size, they are highly social, living in prides of 5-8 with an intricate structure and hunting large game as a group using wolf-like tactics. Taken young, they make loyal and protective pets.",,{mountains},2026-06-15 16:25:44.988887,"{27,39,45,68}","[{""region"": ""Central Misty Mountains"", ""probability"": ""Hard""}, {""region"": ""North Misty Mountains"", ""probability"": ""Hard""}, {""region"": ""Ered Luin"", ""probability"": ""Hard""}, {""region"": ""Coldfells"", ""probability"": ""Hard""}]"
f6213a8d-c43d-4dea-9680-9096ca8fadb8,Men of Rhudaur,men_of_rhudaur,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,"Men of the former kingdom of Rhudaur; many soldiers, especially land-hungry peasants, enlist in Angmar's armies and later settle as soldier-farmers in fortified villages.",,,2026-06-16 22:58:58.653695,{46},"[{""region"": ""Angmar"", ""probability"": ""Medium""}]"
bca15e9a-233e-4d53-bf7a-75dcc15be6fe,Estaravi,estaravi,humans,encounter,06d62e06-9fcb-4dda-93c8-9ca72b211f57,"Northmen of the Great River valleys; some young men, especially those with strong warrior values, join the Witch-king's forces seeking wealth and opportunity.",,,2026-06-16 22:58:58.653695,"{46,66}","[{""region"": ""Angmar"", ""probability"": ""Medium""}, {""region"": ""Forovirian"", ""probability"": ""Absurd""}]"
89c04337-a419-444d-9166-b55db912da7a,Angmar veterans,angmar_veterans,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,"Ex-soldiers of Angmar settled as freemen in fortified villages along the borders; they farm, patrol daily, escort supply trains, and provide additional troops in wartime.",,,2026-06-16 22:58:58.653695,{46},"[{""region"": ""Angmar"", ""probability"": ""Medium""}]"
af9f82a0-f0b7-419c-84b7-5f2e31339980,Hillmen shepherds,hillmen_shepherds,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,Hardy nomadic herders who graze their sheep in the southern valleys.,,,2026-06-16 22:58:58.653695,{48},"[{""region"": ""Numeriador"", ""probability"": ""Medium""}]"
d3a35ef0-2b84-4234-b079-6f9602e120ce,Angmarean Patrols,angmarean_patrols,orcs,encounter,267142a7-6b80-4b64-ae25-1e9531c778b1,Orc scouts and Mannish soldiers operating from border towers like Cargash.,,,2026-06-16 22:58:58.653695,{50},"[{""region"": ""En Udanoriath"", ""probability"": ""Medium""}]"
d35954a3-8475-4536-8061-8ba854037b09,Rangers of the North,rangers_of_the_north,humans,encounter,f38ca7a3-f993-4f34-96ad-b28231f6a233,Dúnedain rangers monitoring the movements of the Witch-king's armies.,,,2026-06-16 22:58:58.653695,"{50,57}","[{""region"": ""Fornost"", ""probability"": ""Medium""}, {""region"": ""En Udanoriath"", ""probability"": ""Medium""}]"
9eef4959-f668-4f30-b245-f4f405948e7e,Rangers of Arthadan,rangers_of_arthadan,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,"Frontier shepherds, small steads and watch-forts on the northwestern marches of Arthedain use the fringes of Talath Muil for grazing and as a staging ground, but the bleak climate and exposure prevent large-scale settlement. During the wars with Angmar, local militias are pinned on frontiers and armies cross these uplands, as described in the accounts of battles around Fornost and the Emyn Uial.[file:179][file:132]",,,2026-06-16 22:58:58.653695,{54},"[{""region"": ""Talath Muil"", ""probability"": ""Medium""}]"
4a46e4f8-8eee-4836-a22c-af80f7e49a0d,Coot,coot,flying_animals,encounter,,"The Crake's closest relative, the Coot, builds island nests up to three or four feet across from reeds and weeds.",,"{marsh,river}",2026-06-15 16:33:03.045159,,
60f73f6e-a6f2-4b5a-8d15-55469bdf5a48,Faithful of Arnor,faithful_of_arnor,humans,encounter,f38ca7a3-f993-4f34-96ad-b28231f6a233,"For a time the Rammas, like the lower but more abrupt down-lands to the south, serves as a religious retreat for the Faithful of Arnor. Monastic houses, hermitages and small religious enclaves occupy hilltops and defiles, combining contemplative life with subsistence gardening and herding in the sheltered pockets of the ridge.",,,2026-06-16 22:58:58.653695,{55},"[{""region"": ""Rammas Formen"", ""probability"": ""Medium""}]"
c6464b02-e47b-4322-b90f-07862a8fd414,Lumimiehet,lumimiehet,humans,encounter,bcf9bf2a-fca1-49d8-b540-a0e0777a047e,"The Lumënyihmënyt roam the northernmost stretches of the Rammas Forod from early spring through mid-autumn. Their camps, perched on rocky slopes, are crude hunting sites intended to last days or at most weeks. Reserved and wary, they usually break camp and move rather than deal with rough strangers, but if approached carefully they can provide detailed information about local geography, hazards and notable features.",,,2026-06-16 22:58:58.653695,{55},"[{""region"": ""Rammas Formen"", ""probability"": ""Medium""}]"
720a4236-4411-48f6-bc40-9b9981370990,Tinkers and travellers,tinkers_and_travellers,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,"Tinkers and peddlers move from steading to steading along hardpacked and paved roads, doing odd jobs, selling goods and carrying news and gossip. They are described as friendly and talkative, equal in information value to merchants and often more approachable, shaping the social fabric of the hills.[file:179]",,,2026-06-16 22:58:58.653695,{56},"[{""region"": ""Evendim Hills"", ""probability"": ""Medium""}]"
56a6d463-2121-4438-a8d8-f3dd60dd341a,Tom Bombadil,tom_bombadil,maiar,encounter,,"The oldest being, who sings songs to calm the angry trees of the forest.",,,2026-06-16 22:58:58.653695,{58},"[{""region"": ""Old Forest"", ""probability"": ""Medium""}]"
c45a0a85-fb39-4f75-8d23-c4d9c670ae4c,Rivermen traders,rivermen_traders,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,"River-folk who ply the Baranduin and other northern rivers, claiming the waters as their own and serving trade and communication between Arthedain, Lindon and other regions.[file:25]",,,2026-06-16 22:58:58.653695,"{59,85,86}","[{""region"": ""South Downs"", ""probability"": ""Medium""}, {""region"": ""The Shire"", ""probability"": ""Medium""}, {""region"": ""Bree"", ""probability"": ""Medium""}]"
d7dd96e9-d666-49c5-a60d-a489a8c58a1f,Beffraen,beffraen,humans,encounter,,"A relatively primitive folk akin to Drúedain, inhabiting the dark woods of the Rast Vorn peninsula; they are secretive, use the treacherous forest and coasts to remain largely outside Dúnadan control and maintain their own customs.[file:31]",,,2026-06-16 22:58:58.653695,"{17,60}","[{""region"": ""Rast Vorn"", ""probability"": ""Medium""}, {""region"": ""Mintyrnath"", ""probability"": ""Medium""}]"
5c42ebd2-c27f-453d-8fe6-a4d03cb6493f,Grass Grouses,grass_grouses,flying_animals,encounter,,"A plump, gallinaceous (chickenlike) bird of the grasslands of Calenardhon (Rohan), the tasty Grass Grouse is the preferred prey of many hunters, be they winged or two- or four-legged. Many a man, Red Fox, or Hawk will pass easier prey by for a crack at a greasy Grass Grouse. Their black-speckled brown plumage provides good camouflage in the tall grasses, so the birds prosper and spread in spite of their inherent appeal to the palate. The male booming mating cry is most reminiscent of a drunk blowing over the neck of a bottle.",,{plains},2026-06-15 16:25:44.988887,"{62,63}","[{""region"": ""Rohan"", ""probability"": ""Light""}, {""region"": ""Wold"", ""probability"": ""Light""}]"
c89386a2-b71f-4243-ab0d-e15d4094c152,Saralainn,saralainn,humans,encounter,1007565e-5a57-46d9-9089-2f94e04a2e01,"Rowdy, semi‑independent clans of Saralainn and the Gwathló mouthlands whose culture blends Dunnish traditions and refugee influences, often providing both raiders and hardy defenders in the south.[file:31]",,,2026-06-16 22:58:58.653695,"{16,60}","[{""region"": ""Minhiriath"", ""probability"": ""Medium""}, {""region"": ""Mintyrnath"", ""probability"": ""Medium""}]"
8c9a346b-5236-4af7-bb9e-14b4c2f51a87,Rohirrim,rohirrim,humans,encounter,06d62e06-9fcb-4dda-93c8-9ca72b211f57,"The Rohirrim (S. ""Masters of Horses"") are the Northmen of Rohan and have a complex ancestry. They settled in Rohan (then Calenardhon) about T.A. 2510 at the request of Cirion, the Steward of Gondor. The grant was a reward for the Northmen's aid in the defeat of the Easterling Balchoth. The Rohirrim call Rohan the Riddermark. Physical Character: Average to stocky and strong. Men average 190 pounds, women 130 pounds. They have considerable amounts of facial hair. Blond, with fair skin and blue eyes. Average endurance, although they can ride as long as their mounts can endure, and as long as they can stay awake. Men average 6'1"", women 5'5"". Lifespan: 60-85 years. +20 bonus to melee Offensive Bonus when fighting from horseback. Herders and horse-masters, they spend much of their year living in various semi-permanent camps set out on a circuit of pastures. They return to their permanent homes for the winter. Some garden or farm. Most Rohirrim are also accomplished hunters and fishermen. The Rohirrim hate the Dunlendings and consider the Woses as lesser beings. They also have an age-old hatred of Orcs, Wargs, Easterlings, and Dragons.",,{mountains},2026-06-15 20:28:26.539932,"{5,14,62,63}","[{""region"": ""Rohan"", ""probability"": ""Medium""}, {""region"": ""Parth Celebrant"", ""probability"": ""Medium""}, {""region"": ""Westmarch"", ""probability"": ""Medium""}, {""region"": ""Wold"", ""probability"": ""Medium""}]"
b95be050-1da4-47ae-b5ea-b2305dd12f4d,Hounds,hounds,carnivores,encounter,,"In Middle-earth the term Hound (Q. Huo, pl. Huron) almost always means the fierce Wolfhound, ranging from the diminutive dogs of Hobbit farmers near the Shire to the great noble beasts the Men of old used to hunt Wargs and the werewolves of Morgoth. Found wherever Men or Hobbits dwell, they sometimes run wild in deserted lands. The most famous was Huan of Valinor, one of the immortal hounds of Orome, who followed Celegorm into exile, aided Luthien and Beren, and both slew and was slain by Carcharoth.",,{mountains},2026-06-15 16:25:44.988887,"{11,57,62,85,86}","[{""region"": ""The Shire"", ""probability"": ""Light""}, {""region"": ""Bree"", ""probability"": ""Light""}, {""region"": ""Rohan"", ""probability"": ""Light""}, {""region"": ""Lebennin"", ""probability"": ""Light""}, {""region"": ""Fornost"", ""probability"": ""Light""}]"
707f6cd9-fdee-4006-96e2-89fcd7b4aa4d,Snow-elves,snow-elves,elves,encounter,,"The Lossidil Snow-elves maintain Helloth, an enchanted ice city on the Landless Land, and patrol the polar wastes and Talath Uichel's far north, guarding Helecthil's radiance and intervening occasionally in mortal affairs.[file:39]",,,2026-06-16 22:58:58.653695,"{67,73}","[{""region"": ""Forochel"", ""probability"": ""Medium""}, {""region"": ""Talath Uichel"", ""probability"": ""Medium""}]"
3ebcfc7a-84a2-40d0-9d85-14eeda750738,Iathrim and Laegrim,iathrim_and_laegrim,elves,encounter,57650ea6-8999-4bf1-acc9-b32b4e23230d,"Sindar (Iathrim) and Green-elves (Laegrim) occupy Harlindon and southern Lindon, many as survivors of drowned Beleriand. Some resist living under Noldorin rule and eventually leave eastward to join Silvan realms, but others remain and shape Lindon's woodland culture and rituals described in the culture and lifestyle sections.[file:99]",,,2026-06-16 22:58:58.653695,"{22,28,30,31,33,49,51,52,53,64,65}","[{""region"": ""Apariach"", ""probability"": ""Medium""}, {""region"": ""Ardquetto"", ""probability"": ""Medium""}, {""region"": ""Vinyalas"", ""probability"": ""Medium""}, {""region"": ""Ascahiriand"", ""probability"": ""Medium""}, {""region"": ""Mänoriand"", ""probability"": ""Medium""}, {""region"": ""Celanoriand"", ""probability"": ""Medium""}, {""region"": ""Sandariand"", ""probability"": ""Medium""}, {""region"": ""Tol Fuin"", ""probability"": ""Medium""}, {""region"": ""Ardolyalinya"", ""probability"": ""Medium""}, {""region"": ""Lairiardhon"", ""probability"": ""Medium""}, {""region"": ""Lildardhon"", ""probability"": ""Medium""}]"
4ddb4f0d-cff8-492d-88ce-8fe319653388,Lindellim,lindellim,elves,encounter,a85ddc65-e8d5-460e-99ea-8b2e6a0f70ec,"Nandor Elves (Lindellim) and Mithrim-related northern Sindar houses contribute additional Elven lineages within Lindon. The appendices detail house histories, territories and military forces, showing how they occupy various parts of Forlindon, Harlindon and Rhûnlindon and how their demographic share grows relative to the Noldor over time.[file:99]",,,2026-06-16 22:58:58.653695,"{22,28,30,31,33,49,51,52,53,64,65}","[{""region"": ""Apariach"", ""probability"": ""Medium""}, {""region"": ""Ardquetto"", ""probability"": ""Medium""}, {""region"": ""Vinyalas"", ""probability"": ""Medium""}, {""region"": ""Ascahiriand"", ""probability"": ""Medium""}, {""region"": ""Mänoriand"", ""probability"": ""Medium""}, {""region"": ""Celanoriand"", ""probability"": ""Medium""}, {""region"": ""Sandariand"", ""probability"": ""Medium""}, {""region"": ""Tol Fuin"", ""probability"": ""Medium""}, {""region"": ""Ardolyalinya"", ""probability"": ""Medium""}, {""region"": ""Lairiardhon"", ""probability"": ""Medium""}, {""region"": ""Lildardhon"", ""probability"": ""Medium""}]"
607a9513-3045-4eb0-8f65-a0a9cb1780a5,Dwarves of the Blue Mountains,dwarves_of_the_blue_mountains,dwarves,group,,"Dwarves inhabit halls and mines on the east side of the Blue Mountains, especially south of the Gulf of Lhûn; Thorin's Halls (Durin's Folk in exile) are located in this Lindon-adjacent zone. The introduction notes that even after all Elves depart in later Ages, Dwarves still dwell in their halls and keep mines in use.[file:99]",,,2026-06-16 22:58:58.653695,"{22,27,28,30,31,33,47,49,51,52,53,64,65}","[{""region"": ""Apariach"", ""probability"": ""Medium""}, {""region"": ""Ardquetto"", ""probability"": ""Medium""}, {""region"": ""Vinyalas"", ""probability"": ""Medium""}, {""region"": ""Ered Luin"", ""probability"": ""Medium""}, {""region"": ""Ascahiriand"", ""probability"": ""Medium""}, {""region"": ""Mänoriand"", ""probability"": ""Medium""}, {""region"": ""Celanoriand"", ""probability"": ""Medium""}, {""region"": ""Sandariand"", ""probability"": ""Medium""}, {""region"": ""Tol Fuin"", ""probability"": ""Medium""}, {""region"": ""Ardolyalinya"", ""probability"": ""Medium""}, {""region"": ""Lairiardhon"", ""probability"": ""Medium""}, {""region"": ""Lildardhon"", ""probability"": ""Medium""}]"
952aa52c-0d33-441f-948e-57860d2a32a5,Goblin King of Gundabad,goblin_king_of_gundabad,orcs,encounter,267142a7-6b80-4b64-ae25-1e9531c778b1,"Title for the tyrannical overlord who rules Mount Gundabad and claims suzerainty over all Orc tribes of the mountains; his court in the spires is rife with intrigue, assassination, and revolt.",,,2026-06-16 22:58:58.653695,{66},"[{""region"": ""Forovirian"", ""probability"": ""Medium""}]"
6495f2bc-bca4-45a0-b299-7dd9a5055526,Priests of Darkness,priests_of_darkness,orcs,encounter,267142a7-6b80-4b64-ae25-1e9531c778b1,"Orcish priests who preserve records of goblin deeds over two Ages and guard secret lore and rituals in hidden chambers, including tales of the coming from Morgoth's realm.",,,2026-06-16 22:58:58.653695,{66},"[{""region"": ""Forovirian"", ""probability"": ""Medium""}]"
32f1100e-4adb-4881-b64e-0211521fab7c,Helechoth,helechoth,humans,encounter,bcf9bf2a-fca1-49d8-b540-a0e0777a047e,"A land-focused Ystvät Talven sub-culture relying heavily on herd management and inland hunting, occupying central Talath Uichel and interacting with both Lossoth and Angmar's frontier forces.[file:39]",,,2026-06-16 22:58:58.653695,{67},"[{""region"": ""Talath Uichel"", ""probability"": ""Medium""}]"
