id,external_id,name,location_type,population,description,region,image_url,created_at,updated_at,geom,inhabitants,url_path,slug
475,23a6ef21a52eb11823391f20df3fc5a7,Bar Engui,village,60.0,"A small hamlet on the river Engui in Andrast, one of the most remote corners of Gondor. A handful of stone-walled garths cluster near the river's mouth; the people here are Dunir fishermen and small farmers who seldom see strangers. The name means 'Dwelling on the Engui' in Sindarin.",,,2026-04-09 19:20:51.670402,2026-04-09 19:20:51.670402,0101000020E61000002AFD84B35BCBC4BF44334FAE29304440,,assets/locations,bar_engui_475
478,2ac39eaf2604ce7c7b5058e778f63624,Fangoth,ruins,,Ruined city.,,,2026-04-09 19:20:51.671029,2026-04-09 19:20:51.671029,0101000020E6100000E57E87A2409FED3FB6A0F7C610604840,,assets/locations,fangoth_478
479,2c1d9a8d2a5d1ab62942438dfd375a62,Minas Tirith,fortified city,25000.0,"Originally called Minas Anor (S. Tower of the Sun), Minas Tirith was built at the foot of Mount Mindolluin in the Ered Nimrais. The city rose in seven concentric tiers of white stone, each gate offset from the last, and the White Tower housed the last Palantír in Gondor's keeping. Together with Osgiliath and Minas Ithil, it formed the core of Gondor.",,,2026-04-09 19:20:51.671189,2026-04-09 19:20:51.671189,0101000020E6100000AD4D637B2D6C31408141D2A755944540,Gondor,assets/locations,minas_tirith_479
470,212b1c186141ab63909ccb43e5d88c00,Ossarnen,fortified town,1400.0,Settled by Gondorians around S.A. 3350; granted a royal charter in T.A. 792.. A supply center for mining communities in the White Mountains.. Ossarnen is predominantly a mining community situated well off the main road through inland Gondor.,,,2026-04-09 19:20:51.669211,2026-04-09 19:20:51.669211,0101000020E6100000938E72309BC82640E6577380600E4640,"85% Gondorian, 15% Dunnish",assets/locations,ossarnen_470
569,9419384092d93b36f57a999d75f061bd,Dunlostir,town,880.0,First market recorded in T.A. 808.. A gathering place for the farmers of central Calenardhon; grain storage.. Dunlostir is the center of the region's cereal trade.,,,2026-04-09 19:20:51.686749,2026-04-09 19:20:51.686749,0101000020E6100000D0B69A75C6572140DE3829CC7B1A4740,"90% Gondorian, 10% Dunman",assets/locations,dunlostir_569
482,2d63757ee0677b0d14e6ef15cf80e497,Mithlond,city,2200.0,"Founded by Cirdan after the Fall of Beleriand.. The manufacture of ships; a departure point for Elves leaving Middle-earth.. Two harbors, Mithannúnlond on the west shore of the Gulf of Lhûn and Mithrónalond on the east, make up the city.",,,2026-04-09 19:20:51.671655,2026-04-09 19:20:51.671655,0101000020E6100000F8DD74CB0E4117C0E0BA624678D14940,"50% Silvan Elvish, 40% Sinda, 10% Noldo",assets/locations,mithlond_482
1164,,Argonath,point of interest,0.0,"Finished in T.A. 1340 by Romendacil II.. Designation of the northern boundary of Gondor.. Carved rocks flanking the chasm at the northern entrance to Nen Hithoel. The figures represent Isildur and Anárion. Since the time of Romendacil II, Gondor's northern border has moved even farther north, making the pillars obsolete. Nonetheless, they are a magnificent spectacle.",,,2026-06-09 00:54:43.973295,2026-06-09 00:54:43.973295,,,assets/locations,argonath_1164
562,8f218bbd2ef709fe97a98279b6093117,Gundabad,dwarven mine,2400.0,"Mount Gundabad was a sacred site of the Dwarves and an important enclave in the northern Misty Mountains. It was seized by Orcs multiple times and eventually became the capital of the northern Orc-realm, a constant threat to the free peoples of the north.",,,2026-04-09 19:20:51.685523,2026-04-09 19:20:51.685523,0101000020E6100000569DD5027BF42640FB05BB61DB7E4B40,Orcs,assets/locations,gundabad_562
938,862ea98c1e05eeb3c2cc7bc54fed4db4,Aikanáro's Bow,inn,,,,,2026-05-20 14:42:53.130077,2026-05-20 14:42:53.130077,0101000020E610000006B633701629CABF8039F1CCF8DC4A40,,assets/locations,aikan_ro_s_bow_938
942,62cdd30b96ac7bb115c0aa57be7cc951,The Alcarin Star,inn,,,,,2026-05-20 14:42:53.130077,2026-05-20 14:42:53.130077,0101000020E61000002EC05AB31B069D3FD038CFD126174B40,,assets/locations,the_alcarin_star_942
926,f0576b8c8700095bb8fe1d92ab359227,Adrahil's Shield,inn,,,,,2026-05-20 14:42:53.130077,2026-05-20 14:42:53.130077,0101000020E61000007F2F576043DB02C0503F74DBAE304B40,,assets/locations,adrahil_s_shield_926
564,9254774f94d07810d84b2ef9222dec09,Nadior,ruins,,"Ruined city. Nadior was a settlement of Ethir Gwathló in Cardolan, in a small bay on the Minhiriath coast about seventy miles west of the Gwathló mouths. It had a population of roughly 4,900 in T.A. 250, declining through the mid-Third Age until finally abandoned by T.A. 1640.",,,2026-04-09 19:20:51.686009,2026-04-09 19:20:51.686009,0101000020E610000012F8C3CF7FCF04C06CB2463D44534740,,assets/locations,nadior_564
967,0f38276d8edc194d6c669c84167d8c9b,The Aglahad Blade,inn,,,,,2026-05-25 20:24:59.451684,2026-05-25 20:24:59.451684,0101000020E6100000490EAA686EC21CC06A178587A0CF4840,,assets/locations,the_aglahad_blade_967
468,1a43bb9d28424d1c7a09348ba2f53e46,Mirimar,city,560.0,,,,2026-04-09 19:20:51.6688,2026-04-09 19:20:51.6688,0101000020E610000061DEE34C139E24C01AA37554354D4A40,,assets/locations,mirimar_468
567,9359778ea1b205b6557d2baf08c3ab0a,Tirith Nindir,castle,60.0,An ancient Gondorian fortress built to protect and guard the approaches to the Dagorlad plain.,,,2026-04-09 19:20:51.686458,2026-04-09 19:20:51.686458,0101000020E6100000BF7FF3E2C4E73140BDA94885B1CB4640,Gondor,assets/locations,tirith_nindir_567
568,93b9a677e74f4de70c374ef9b4d1f3d5,Lond Angren,city,2300.0,Lond Angren (S. Iron Port) began as a small Númenórean outpost of the Second Age and grew into a city and lordship controlling western Enedwaith near the mouth of the River Angren.,,,2026-04-09 19:20:51.686601,2026-04-09 19:20:51.686601,0101000020E6100000DB85E63A8DB4D03F213F1BB96E924640,Gondor,assets/locations,lond_angren_568
943,7251ba90a0bf55bacc651e2f7ec1e9c5,Éadburg's Stable,inn,,,,,2026-05-20 14:42:53.130077,2026-05-20 14:42:53.130077,0101000020E61000000B6234C73835E33FA288A4C05AC44A40,,assets/locations,_adburg_s_stable_943
974,ab37006cce9931a5d0fefa06a909747e,The Éadcwén Mare,inn,,,,,2026-05-25 20:24:59.451684,2026-05-25 20:24:59.451684,0101000020E61000009BC6C29DD33A19C06393FB5D93C14840,,assets/locations,the_adcw_n_mare_974
937,aa00d6a625187aecf117a5166629e60a,Brelmodoc's Rest,inn,,,,,2026-05-20 14:42:53.130077,2026-05-20 14:42:53.130077,0101000020E6100000919CD6D6E1B609C0AF326C13398A4A40,,assets/locations,brelmodoc_s_rest_937
947,a98c3eb0ff6ce332d7300bfbecf74419,The Dend Haven,inn,,,,,2026-05-25 18:26:52.93855,2026-05-25 18:26:52.93855,0101000020E6100000B7BAB337915C25C072C8041152604940,,assets/locations,the_dend_haven_947
965,41855b66d361dcb17f916166c7e57894,Dodind's Tavern,inn,,,,,2026-05-25 20:24:59.451684,2026-05-25 20:24:59.451684,0101000020E61000003617255E06541DC04873D4A2F0E14840,,assets/locations,dodind_s_tavern_965
966,d620864097aa2c283e7cf6a951bf7782,The Zant Shield,inn,,,,,2026-05-25 20:24:59.451684,2026-05-25 20:24:59.451684,0101000020E61000009F19CFB290B41CC0A1928B03B0B64840,,assets/locations,the_zant_shield_966
936,4cf4d38a9f94a2053ae3a643f12c47bc,Ralt's Corner,inn,,,,,2026-05-20 14:42:53.130077,2026-05-20 14:42:53.130077,0101000020E61000009E3EEDC1A5FE00C0370FF07DDC984A40,,assets/locations,ralt_s_corner_936
1168,,Bar-en-tinnen,village,240.0,"Settled circa T.A. 1512.. Provision of inland communities with seafood; a trading center for local farmers.. Situated on the east bank of the Anduin, Bar-en-tinnen grew up around the mill on the Sir Tinnen.",,,2026-06-09 00:54:43.975554,2026-06-09 00:54:43.975554,,100% Gondorian,assets/locations,bar_en_tinnen_1168
565,92d9b509c5a7e1e5217182f663f52897,Fanuilond,town,750.0,"Continuous settlement from at least T.A. 2.. Primarily a fishing village; also handles shipping on the Ethir Anduin.. Fanuilond has repeatedly been the target of Corsair attacks, but its prime location keeps the population returning.",,,2026-04-09 19:20:51.686152,2026-04-09 19:20:51.686152,0101000020E6100000C8957A16843A2A409F1F46088F544440,100% Gondorian,assets/locations,fanuilond_565
560,8ded0d2f712cc9da8128283409069cd1,Archet,village,100.0,Settled in T.A. 1420 by residents of Bree-land.. Agriculture; an economic focal point for farmers who live a moderate distance from Bree.. Archet lies on the edge of the Chetwood and is devoted exclusively to agriculture.,,,2026-04-09 19:20:51.685176,2026-04-09 19:20:51.685176,0101000020E61000001283C0CAA185F53FD0B4C4CA68D04940,"80% Bree-men (Northman/Dunnish Mix), 20% Stoor Hobbit (Kuduk)",assets/locations,archet_560
584,a999feb997c5cbac53d53ceb760be098,Osgiliath,city,2500.0,Founded by Elendil in S.A. 3320.. The former capital of Gondor; a center for learning and art; the major port for Anduin traffic.. Osgiliath has been plagued by disaster. Castamir's supporters burned the city during the Kin-strife.,,,2026-04-09 19:20:51.689402,2026-04-09 19:20:51.689402,0101000020E610000018D00B772EF8314096B4E21B0AAD4540,"90% Gondorian, 10% Mixed Mannish",assets/locations,osgiliath_584
1169,,Bar Lithyrn,village,1000.0,"Founded by Gondorian commercial interests in T.A. 1590.. Extraction of mineral ores from northern Ered Lithui.. Most of the inhabitants are local Donaen lured to the mountains by the prospect of wealth. Their Dúnadan lords mine silver here for Gondor's treasuries. The town suffers from isolation, and the population shrinks each year as the silver veins dry up.",,,2026-06-09 00:54:43.976051,2026-06-09 00:54:43.976051,,"70% Donaen, 30% Gondorian",assets/locations,bar_lithyrn_1169
573,98297a9393f615d3791c0ba38ac4bd4f,Osgar,manor,40.0,,,,2026-04-09 19:20:51.687397,2026-04-09 19:20:51.687397,0101000020E6100000DF6C73637A42004094BDA59C2F144540,,assets/locations,osgar_573
1170,,Belegost,ruins,0.0,"The First Age, possibly before the Sun and the Moon first rose.. Exploit the riches of the Ered Luin, defense against all enemies.. A few bold Dwarven explorers have recently begun to explore the ruins in hopes of finding the artifacts of their ancestors.",,,2026-06-09 00:54:43.976669,2026-06-09 00:54:43.976669,,,assets/locations,belegost_1170
577,9fa4fdeaf24042021af167466a61eb0e,Lond Galen,city,5000.0,"The capital of Anfalas and its largest town, set near the mouth of the Celgalen where the river meets the Bay of Belfalas. About 5,000 inhabitants work as merchants, artisans, sailors and officials; most also tend plots outside the town for their daily bread. The town's major building is the governor's small manor; a few noble townhouses stand taller than the usual one- or two-storey stone buildings. A fifteen-foot wall (rebuilt in T.A. 1652 after Corsair raids became endemic) encloses the settled area, and a small fort guards the southern approach.",,,2026-04-09 19:20:51.688227,2026-04-09 19:20:51.688227,0101000020E61000006C43C5387FE3124098158A743FA54440,Gondor,assets/locations,lond_galen_577
579,a5bb5615f0cc150c33a7ad66fcfbbc3f,Porosir,manor,34.0,"A Gondorian castle and lordly manor in southwestern Ithilien, on the northern banks of the Poros. It is the western frontier seat of House Faron, whose domain guards this stretch of the borderlands. The castle is a working military manor of dressed stone, its courtyard always busy with horses and men moving on the Poros road.",,,2026-04-09 19:20:51.688526,2026-04-09 19:20:51.688526,0101000020E6100000503A9160AAE12E40CE55F31C914D4440,Gondor,assets/locations,porosir_579
581,a89aa4a2e390d2650f651118a49c1f0c,Tumnogoth Iaur,dwarven mine,112.0,"The Dwarves of Tumnogath were poor and secretive. Many of their young had emigrated to the distant Iron Hills, and the community stagnated over a few generations. The remaining Dwarven population consisted largely of treasure-seekers and travelling tinkers.",,,2026-04-09 19:20:51.688957,2026-04-09 19:20:51.688957,0101000020E6100000DC0DA2B5A27D19C07AC5538F34FA4840,Dwarves,assets/locations,tumnogoth_iaur_581
583,a96509f98e363e3b03873960397c0cf8,Druabad,village,206.0,,,,2026-04-09 19:20:51.689251,2026-04-09 19:20:51.689251,0101000020E6100000514D49D6E1C81540664AEB6F09784540,,assets/locations,druabad_583
578,a309e72a5df0d83e90644ac100da32ae,Esgaroth,town,910.0,"Founded as independent town on the site of a seasonal trading station, circa T.A. 1240.. A market for most goods passing through northern Rhovanion; a regional focal point for rural Northmen.. Esgaroth is built upon great platforms above the Annen (Long Lake) and is connected to land by a single bridge.",,,2026-04-09 19:20:51.688378,2026-04-09 19:20:51.688378,0101000020E6100000D331E719FBC635407BF7C77BD5824A40,"90% Northman, 10% Mixed Mannish",assets/locations,esgaroth_578
485,3111faba40b284fcb721cbdcf31ac234,Edoras,city,1600.0,"Edoras (R. The Courts) was the capital of Rohan, built upon an ancient hill site at the northern edge of the White Mountains. The great hall Meduseld crowned the hill, and the kings of the Mark were buried in twin rows of barrows outside the main gate. The surrounding treeless plains gave its lookouts a commanding view of all approaches.",,,2026-04-09 19:20:51.672145,2026-04-09 19:20:51.672145,0101000020E61000009082A7902BC52240B5E0455F41AC4640,Rohirrim,assets/locations,edoras_485
486,3176e8d194093b2c5dc2ae99f1343b86,Firaen,ruins,,Ruined city.,,,2026-04-09 19:20:51.67229,2026-04-09 19:20:51.67229,0101000020E61000006F0D6C9560910DC0D6E253008CB14A40,,assets/locations,firaen_486
574,9d8352b354ce40ca566050ea40fbc8c1,Dale,town,570.0,Held by Lords of Dale since T.A. 1109.. The seat of the Thyn; a center for manufacturing products for the rural Northmen.. This town of Urban Northmen is set in a sheltered valley beneath Erebor.,,,2026-04-09 19:20:51.687544,2026-04-09 19:20:51.687544,0101000020E6100000F3CCCB61F7453540904946CEC2F04A40,100% Northman,assets/locations,dale_574
487,31a29acf8ccc956ecf4321750e626859,Litash,town,3400.0,"Founded by the Witch-king soon after T.A. 1300.. A training center for priests of the Dark Religion; a base for tax collection in eastern Angmar.. Litash guards the eastern approaches to Angmar, and the Witch-king stations a large garrison here.",,,2026-04-09 19:20:51.672446,2026-04-09 19:20:51.672446,0101000020E61000005C1FD61BB5FA22408F37F92D3A514B40,"95% Angmarean (Mixed Mannish), 5% Orc",assets/locations,litash_487
496,3d368f4dc9bafeeb9ae34a63791ffd66,Mindolhendi,city,900.0,,,,2026-04-09 19:20:51.674051,2026-04-09 19:20:51.674051,0101000020E6100000EF004F5AB82421C045F6419605F74B40,,assets/locations,mindolhendi_496
1171,,Bottoms Bridge,village,85.0,Settled circa T.A. 1337.. A supply center for traders sailing on the Anduin.. Bottoms Bridge is located on a small island at the edge of the Gladden Marshes.,,,2026-06-09 00:54:43.977414,2026-06-09 00:54:43.977414,,"95% Northman, 5% Dúnadan",assets/locations,bottoms_bridge_1171
527,60d41486e9354c4d4dd2445e69e812e8,Forlond,town,840.0,Founded after the Ruin of Beleriand.. Shipbuilding; a refuge for the Eldar.. The Elvish haven in Forlindon is hidden and protected by a steep fjord.,,,2026-04-09 19:20:51.679963,2026-04-09 19:20:51.679963,0101000020E6100000DC4944F8179123C09DD497A59D184A40,"50% Silvan Elvish, 40% Sinda, 10% Noldo",assets/locations,forlond_527
