id,name,slug,type,active,danger,description,url_path,biomes,created_at,region_ids,tier,parent_id,probability_by_region
7742088a-7c6d-46a5-8b8c-dbdec371056c,Slow-Fangs,slow_fangs,amphibians,all-day,0,"The Slow-fang is one of the most dangerous and dominant creatures in the rain forests of southern Endor. Large (9' long) and exceptionally strong, it lives in trees and hunts large mammals and smaller reptiles. Its body coloration varies with the surface it happens to cross, although it is usually brownish and has mottled green stripes. They have friction pads on their feet and specialized scales that enable them to stick to vertical surfaces for indefinite periods, making them naturally agile tree-climbers; this impairs their movement on the jungle floor, where they are awkward runners. Endowed with a strong, 6' long prehensile tongue that acts like a whip or bola, they can strike a foe quickly. Then they bite the immobilized victim with a pair of 7"" fangs, injecting a mild (2nd lvl) muscle poison; this disables the prey long enough for the Slow-fang to slowly discard any inedible trappings (e.g., clothing) before swallowing the meal in one long gulp.",,"{forest,marsh}",2026-06-15 20:15:02.165315,{12},encounter,,"[{""region"": ""Harondor"", ""probability"": ""Medium""}]"
78fc0517-5397-4e48-9607-8e51b24026f3,Wild Goats,wild_goats,herbivores,all-day,0,"Essentially descendants of various escaped domestic varieties, the Wild Goats have dirty, shaggy coats and short, black horns. They range all over Middle-earth. Their small, sharp hooves make them agile climbers, and they can swim remarkably well; however, they restrict the beasts' movements in the boglands, where wide feet provide stability in the muck.",,"{marsh,forest}",2026-06-15 16:25:44.988887,"{1,2,3,6,12,24,27,39,46,62,66,67,73,83,87}",encounter,,"[{""region"": ""Dor Rhunen"", ""probability"": ""Extremely Hard""}, {""region"": ""Dorwinion"", ""probability"": ""Extremely Hard""}, {""region"": ""Eothraim"", ""probability"": ""Extremely Hard""}, {""region"": ""Gramuz"", ""probability"": ""Sheer Folly""}, {""region"": ""Angmar"", ""probability"": ""Hard""}, {""region"": ""Forovirian"", ""probability"": ""Absurd""}, {""region"": ""Iron Hills"", ""probability"": ""Very Hard""}, {""region"": ""Talath Uichel"", ""probability"": ""Sheer Folly""}, {""region"": ""Central Misty Mountains"", ""probability"": ""Very Hard""}, {""region"": ""Ered Luin"", ""probability"": ""Very Hard""}, {""region"": ""Rohan"", ""probability"": ""Very Hard""}, {""region"": ""Harondor"", ""probability"": ""Very Hard""}, {""region"": ""Forochel"", ""probability"": ""Very Hard""}, {""region"": ""Dor Guldur"", ""probability"": ""Medium""}, {""region"": ""Mirkwood Wilds"", ""probability"": ""Medium""}]"
fe4b437e-cd19-41f0-8ee6-12da7d831abf,Umakavi,umakavi,amphibians,all-day,0,"A small tree frog from the rainforests of the Mûmakan in the south of Middle-earth, the Umak (pl. ""Umakavi"") is notable for the potent contact poison exuded by its colorful skin. Bright lime green and streaked with yellow and orange, the Umak Tree Frog is noticeable, but it is so rare that it is still nearly impossible to spot. The bright coloring warns away animal and bird predators who would be poisoned upon grabbing the frog in their beaks or mouths, but merely makes things easier for clever human or Elf hunters who come armed with nets on long handles. The poison is tenth level in contact with skin; unlucky individuals are killed instantly (upon failing a RR), while the more fortunate are plunged into a coma until awakened by some form of antidote.",,"{plains,desert}",2026-06-15 20:15:02.165894,{12},encounter,,"[{""region"": ""Harondor"", ""probability"": ""Extremely Hard""}]"
7d6a588f-0e78-4693-be5a-7cce57cf64fd,Astabanhéli,astabanh_li,herbivores,all-day,0,"The Astabanhe or Giant Pronghorn is an antelope-like creature found mainly in the Pinnath Ceren (S. ""Red Fells"") and the Girithlin highlands of Eriador. They stand about 4' tall and are dull yellow in color. While renowned for their loud white rump, their short black horns give the Astabanhéli their name. Pronghorns travel in small herds (10-100) and are inquisitive, but they are quick to flee. Movements of their white tail fur signal danger when there is danger or when they have taken to flight. They can travel at speeds of up to forty miles per hour and can swim quite well.",,{plains},2026-06-15 20:15:02.166859,"{11,13,19}",encounter,,"[{""region"": ""Lebennin"", ""probability"": ""Medium""}, {""region"": ""Lamedon"", ""probability"": ""Medium""}, {""region"": ""Anfalas"", ""probability"": ""Medium""}]"
5c6a021b-0468-4d0c-b33c-4437cce0bfb0,Death Shrews,death_shrews,carnivores,all-day,2,"Tiny, mild-looking shrews with soft white fur and blue-grey bellies that carry the dread Blue Hand disease: victims turn bluish, break out in boils, bleed from nose and ears, and many are crippled or kill themselves. The shrews are merely immune carriers. Superb climbers that avoid most encounters, but when cornered they bite exposed skin viciously and secrete a foul spray; their spines can bear a Man's weight.",,,2026-06-15 16:25:44.988887,"{21,72}",encounter,,"[{""region"": ""Enedhwaith"", ""probability"": ""Extremely Hard""}, {""region"": ""Dunland"", ""probability"": ""Extremely Hard""}]"
f3ff2bc3-dc5e-4f32-8b97-319f4c359bd3,Cave Bears,cave_bears,carnivores,all-day,3,"Huge bears (Q. ""Meglirondor"") weighing up to 1,400 lbs, with rough black fur striped brown on paws, ears and face. Paws can snap a neck and claws rend light metal or leather like linen, yet they are retiring creatures preferring roots, berries and fish. Monogamous and family-minded; males travel alone while females keep their cubs until grown.",,"{mountains,cave}",2026-06-15 16:25:44.988887,"{24,35,39,42,43,44,45,50,66,67,68,69,80}",encounter,,"[{""region"": ""Central Anduin"", ""probability"": ""Absurd""}, {""region"": ""Central Misty Mountains"", ""probability"": ""Light""}, {""region"": ""Coldfells"", ""probability"": ""Absurd""}, {""region"": ""En Egladil"", ""probability"": ""Absurd""}, {""region"": ""En Udanoriath"", ""probability"": ""Absurd""}, {""region"": ""Ettenmoors"", ""probability"": ""Absurd""}, {""region"": ""Forovirian"", ""probability"": ""Absurd""}, {""region"": ""Iron Hills"", ""probability"": ""Very Hard""}, {""region"": ""North Misty Mountains"", ""probability"": ""Light""}, {""region"": ""Rivendell"", ""probability"": ""Absurd""}, {""region"": ""Talath Uichel"", ""probability"": ""Sheer Folly""}, {""region"": ""Trollshaws"", ""probability"": ""Absurd""}, {""region"": ""Wilderness of Arnor"", ""probability"": ""Absurd""}]"
ffe19566-6953-4771-a0eb-90c896b20e51,Dire Wolves,dire_wolves,carnivores,all-day,3,"Large cousin (S. ""Gothraug"") of the Timber Wolf, found all over northern Middle-earth in family groups (2-11) or packs (10-60). Intelligent, social and mated for life, settling disputes without bloodshed and cooperating in the hunt; unlike common wolves they have little fear of the Free Peoples and will hunt Men, Elves or Dwarves. Up to 150 lbs, 30 mph, leaping 6 ft, with tremendous nightvision.",,,2026-06-15 16:25:44.988887,"{2,38,41,45,46,87}",encounter,,"[{""region"": ""Dorwinion"", ""probability"": ""Very Hard""}, {""region"": ""Gramuz"", ""probability"": ""Extremely Hard""}, {""region"": ""West Rhudaur"", ""probability"": ""Hard""}, {""region"": ""Angmar"", ""probability"": ""Hard""}, {""region"": ""Coldfells"", ""probability"": ""Hard""}, {""region"": ""Nan Anduin"", ""probability"": ""Hard""}]"
257c6194-d26b-4d8e-86cb-36672a4c9e14,Dappled Deer,dappled_deer,herbivores,all-day,0,"Akin to the Roe Deer (Fiara) of Eriador, the Dappled Deer is small, hardy, and pugnacious. Only the stags fight, but they are exceptionally skiddish and aggressive, especially in Spring. They usually employ their tough horns, which can effectively penetrate mail. Nocturnal creatures, Dappled Deer browse for food at night. They feed on shrubs and broad-leafed trees. During breeding season, males mark their territory by scratching the bark off trees. Note: The Dúnadan Rangers have frequently used this trait to their advantage by disguising their own trail markings as Deer scratches; only the Rangers understand the subtle differences.",,"{forest,plains}",2026-06-15 20:15:02.167927,"{3,70,82}",encounter,,"[{""region"": ""Mirkwood Wilds"", ""probability"": ""Extremely Hard""}, {""region"": ""Eregion"", ""probability"": ""Extremely Hard""}, {""region"": ""Fangorn"", ""probability"": ""Extremely Hard""}]"
73ea3ac8-0f45-461a-8281-b50af3ea92f0,Skeletons,skeletons,undead,nocturnal,3,"Skeletons are similar to Ghouls, except that they have been picked clean of all flesh. Somehow their bleached bones hang together, animated by evil forces. While not as inherently disgusting as Ghouls, the sight of an animated Skeleton bearing weapons is still terrifying. The common Skeleton attacks alter the manner of a Ghoul, rushing headlong at its foe and using i t s teeth and claws. Skeleton Lords often bear the weapons that were buried w i t h them and can utilize simple magical items. Having no organs or blood. Skeletons are not affected by bleeding criticals, and all Puncture criticals become Crushes.",,,2026-06-15 16:25:44.988887,"{24,67,76}",encounter,,"[{""region"": ""Iron Hills"", ""probability"": ""Sheer Folly""}, {""region"": ""Nurn"", ""probability"": ""Absurd""}, {""region"": ""Talath Uichel"", ""probability"": ""Sheer Folly""}]"
d941c085-8e27-4133-8228-d347294d7a74,Losrandír,losrand_r,herbivores,all-day,0,"The Losrandir is a hardy, gregarious Deer with a long, low profile and large antlers. They come in many colors—everything from white to jet black—but most are grey or silver. Unlike those of other Deer, the low forward tine of its antlers is branched. Both males and females bear antlers, although those of the female are usually smaller. Female Losrandír (aka ""Lesrandír"") move in large herds while males travel in small groups or, in some cases, alone. Wolves and Bears prey on weaker individuals, but the Losrandir's greatest natural enemy is undoubtedly Man. The Lossoth of northwestern Middle-earth and the Urd of the northeast hunt the graceful creature for its fur, meat, and utility as a beast of burden.",,"{plains,mountains}",2026-06-15 20:15:02.168446,"{2,24,41,42,43,46,48,54,55,56,57,61,66,67,73,81}",encounter,,"[{""region"": ""Angmar"", ""probability"": ""Hard""}, {""region"": ""En Egladil"", ""probability"": ""Very Hard""}, {""region"": ""Evendim Hills"", ""probability"": ""Hard""}, {""region"": ""Fornost"", ""probability"": ""Extremely Hard""}, {""region"": ""Forochel"", ""probability"": ""Extremely Hard""}, {""region"": ""Forovirian"", ""probability"": ""Hard""}, {""region"": ""Gramuz"", ""probability"": ""Absurd""}, {""region"": ""Iron Hills"", ""probability"": ""Sheer Folly""}, {""region"": ""Lone-lands"", ""probability"": ""Extremely Hard""}, {""region"": ""Numeriador"", ""probability"": ""Hard""}, {""region"": ""Rammas Formen"", ""probability"": ""Hard""}, {""region"": ""Talath Muil"", ""probability"": ""Medium""}, {""region"": ""Talath Uichel"", ""probability"": ""Hard""}, {""region"": ""Trollshaws"", ""probability"": ""Medium""}, {""region"": ""Weather Hills"", ""probability"": ""Extremely Hard""}, {""region"": ""West Rhudaur"", ""probability"": ""Hard""}]"
323849d9-d05a-4ee0-9ed3-ecce1cfea010,Cats,cats,carnivores,all-day,2,"A handsome, long-legged hunter of the plains of Calenardhon, the Grass Cat is now quite rare. Men have killed or domesticated most of its prey and actively hunt the Cats for fear of losing Sheep, Goats, or Kine. A Grass Cat has a thick, short, buff-colored fur that easily absorbs grass pollen in the summer months, giving it an eerie and unnatural yellow-green coloration. The Cat hunts by leaping upon the backs of its prey, digging its long claws into the victim's throat and neck. Even if its victim is not killed by the severing of some vital vein or nerve, it will run itself into a stupor or even to death. There have been cases of Grass Cats killing Men in this same manner. When in heat, courting, or fighting. Grass Cats give off highpitched, raucous shrieks that are terrifying to hear, especially during the long winter nights.",,{plains},2026-06-15 16:25:44.988887,"{9,14,35,36,38,39,62,63,68}",encounter,,"[{""region"": ""Central Anduin"", ""probability"": ""Absurd""}, {""region"": ""Central Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Druadan Forest"", ""probability"": ""Extremely Hard""}, {""region"": ""Nan Anduin"", ""probability"": ""Sheer Folly""}, {""region"": ""North Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Rohan"", ""probability"": ""Extremely Hard""}, {""region"": ""Ronen-in-Anduin"", ""probability"": ""Sheer Folly""}, {""region"": ""Westmarch"", ""probability"": ""Sheer Folly""}, {""region"": ""Wold"", ""probability"": ""Absurd""}]"
